"Sinovac Biotech Ltd","2017-03-31T00:00:00","SVA","Sinovac Biotech Ltd"
"Severn Bancorp Inc","2017-03-31T00:00:00","SVBI","Severn Bancorp Inc"
"Firsthand Technology","2017-03-31T00:00:00","SVVC","Firsthand Technology"
"Alps ETF Trust Alps/Dorsey Wright Sector Momentu","2017-03-31T00:00:00","SWIN","Alps ETF Trust Alps/Dorsey Wright Sector Momentu"
"Sierra Wireless In","2017-03-31T00:00:00","SWIR","Sierra Wireless In"
"Skyworks Solutions","2017-03-31T00:00:00","SWKS","Skyworks Solutions"
"Stock Yards Bancorp","2017-03-31T00:00:00","SYBT","Stock Yards Bancorp"
"Sykes Enterprises","2017-03-31T00:00:00","SYKE","Sykes Enterprises"
"Symantec Corporation","2017-03-31T00:00:00","SYMC","Symantec Corporation"
"Synthesis Energy Sys","2017-03-31T00:00:00","SYMX","Synthesis Energy Sys"
"Synaptics Inc","2017-03-31T00:00:00","SYNA","Synaptics Inc"
"Synacor Inc","2017-03-31T00:00:00","SYNC","Synacor Inc"
"Synalloy Cp","2017-03-31T00:00:00","SYNL","Synalloy Cp"
"Syntel Inc","2017-03-31T00:00:00","SYNT","Syntel Inc"
"Sypris Solutions","2017-03-31T00:00:00","SYPR","Sypris Solutions"
"Syros Pharmaceuticals","2017-03-31T00:00:00","SYRS","Syros Pharmaceuticals"
"Synutra Internationa","2017-03-31T00:00:00","SYUT","Synutra Internationa"
"Travelcenters of America Llc","2017-03-31T00:00:00","TA","Travelcenters of America Llc"
"Del Taco Rest Cmn","2017-03-31T00:00:00","TACO","Del Taco Rest Cmn"
"Del Taco Rest Wts","2017-03-30T00:00:00","TACOW","Del Taco Rest Wts"
"Transact Tech Inc","2017-03-31T00:00:00","TACT","Transact Tech Inc"
"Taitron Components","2017-03-31T00:00:00","TAIT","Taitron Components"
"Tantech Holdings Cmn","2017-03-31T00:00:00","TANH","Tantech Holdings Cmn"
"Travelcenters of America Llc","2017-03-31T00:00:00","TANNI","Travelcenters of America Llc"
"Travelcenters of America Llc","2017-03-31T00:00:00","TANNL","Travelcenters of America Llc"
"Travelcenters of America Llc","2017-03-31T00:00:00","TANNZ","Travelcenters of America Llc"
"Barclays Plc ETN","2017-03-30T00:00:00","TAPR","Barclays Plc ETN"
"Taser Intl Inc","2017-03-31T00:00:00","TASR","Taser Intl Inc"
"Carrols Rstrnt Group","2017-03-31T00:00:00","TAST","Carrols Rstrnt Group"
"T A T Tech Ltd","2017-03-31T00:00:00","TATT","T A T Tech Ltd"
"Liberty Tax Cl A Cmn","2017-03-31T00:00:00","TAX","Liberty Tax Cl A Cmn"
"Taylor Devices Inc","2017-03-31T00:00:00","TAYD","Taylor Devices Inc"
"The Bancorp Inc","2017-03-31T00:00:00","TBBK","The Bancorp Inc"
"Triumph Bancorp Cmn","2017-03-31T00:00:00","TBK","Triumph Bancorp Cmn"
"Territorial Bancorp","2017-03-31T00:00:00","TBNK","Territorial Bancorp"
"Theravance Bio Ord","2017-03-31T00:00:00","TBPH","Theravance Bio Ord"
"Texas Capital Bncsh","2017-03-31T00:00:00","TCBI","Texas Capital Bncsh"
"Texas Cap 6.5 Sr NTS","2017-03-31T00:00:00","TCBIL","Texas Cap 6.5 Sr NTS"
"Texas Capital","2017-03-31T00:00:00","TCBIP","Texas Capital"
"Trico Bancshares","2017-03-31T00:00:00","TCBK","Trico Bancshares"
"Technical Commctn Cp","2017-03-31T00:00:00","TCCO","Technical Commctn Cp"
"The Community Fin Cp","2017-03-31T00:00:00","TCFC","The Community Fin Cp"
"Tactile Systems Technology Inc Cmn","2017-03-31T00:00:00","TCMD","Tactile Systems Technology Inc Cmn"
"Tracon Pharma Cmn","2017-03-31T00:00:00","TCON","Tracon Pharma Cmn"
"TCP Capital Corp","2017-03-31T00:00:00","TCPC","TCP Capital Corp"
"THL Credit Inc","2017-03-31T00:00:00","TCRD","THL Credit Inc"
"Tucows Inc Cl A Cmn","2017-03-31T00:00:00","TCX","Tucows Inc Cl A Cmn"
"First Trs Vi Nasdaq","2017-03-31T00:00:00","TDIV","First Trs Vi Nasdaq"
"Atlassian Cls A Ord","2017-03-31T00:00:00","TEAM","Atlassian Cls A Ord"
"Tearlab Corporation","2017-03-31T00:00:00","TEAR","Tearlab Corporation"
"Tech Data Cp","2017-03-31T00:00:00","TECD","Tech Data Cp"
"Bio-Techne Cp Cmn","2017-03-31T00:00:00","TECH","Bio-Techne Cp Cmn"
"Tarena Intl ADR","2017-03-31T00:00:00","TEDU","Tarena Intl ADR"
"Tellurian Inc. New","2017-03-31T00:00:00","TELL","Tellurian Inc. New"
"Tenax Therapeutics","2017-03-31T00:00:00","TENX","Tenax Therapeutics"
"Terraform Pwr Cla Cmn","2017-03-31T00:00:00","TERP","Terraform Pwr Cla Cmn"
"Tesco Corp","2017-03-31T00:00:00","TESO","Tesco Corp"
"Tessco Tech Inc","2017-03-31T00:00:00","TESS","Tessco Tech Inc"
"Tfs Financial Corp","2017-03-31T00:00:00","TFSL","Tfs Financial Corp"
"Transglobe Energy Cp","2017-03-31T00:00:00","TGA","Transglobe Energy Cp"
"Tecogen Inc Cmn","2017-03-31T00:00:00","TGEN","Tecogen Inc Cmn"
"Tecnoglass Inc","2017-03-31T00:00:00","TGLS","Tecnoglass Inc"
"Tg Therapeuticscmn","2017-03-31T00:00:00","TGTX","Tg Therapeuticscmn"
"First Finl Corp [In]","2017-03-31T00:00:00","THFF","First Finl Corp [In]"
"Threshold Pharmactl","2017-03-31T00:00:00","THLD","Threshold Pharmactl"
"Gentherm Inc Cmn","2017-03-31T00:00:00","THRM","Gentherm Inc Cmn"
"Truett Hurst Cl A Co","2017-03-31T00:00:00","THST","Truett Hurst Cl A Co"
"Ticc Capital Corp","2017-03-31T00:00:00","TICC","Ticc Capital Corp"
"Tigenix Nv","2017-03-31T00:00:00","TIG","Tigenix Nv"
"Till Cap Res Vt Shrs","2017-03-31T00:00:00","TIL","Till Cap Res Vt Shrs"
"Interface Inc Cmn","2017-03-31T00:00:00","TILE","Interface Inc Cmn"
"Harris & Harris","2017-03-24T00:00:00","TINY","Harris & Harris"
"Tiptree Fncl Cl A Cmn","2017-03-31T00:00:00","TIPT","Tiptree Fncl Cl A Cmn"
"Top Image Systems","2017-03-31T00:00:00","TISA","Top Image Systems"
"Titan Machinery Inc","2017-03-31T00:00:00","TITN","Titan Machinery Inc"
"Tivo Corp","2017-03-31T00:00:00","TIVO","Tivo Corp"
"Tokai Pharma Cmn","2017-03-31T00:00:00","TKAI","Tokai Pharma Cmn"
"Tandy  Leather Fctry","2017-03-31T00:00:00","TLF","Tandy  Leather Fctry"
"Teligent Cmn Stk","2017-03-31T00:00:00","TLGT","Teligent Cmn Stk"
"Talend Sa","2017-03-31T00:00:00","TLND","Talend Sa"
"Ishares  20-Year Bond","2017-03-31T00:00:00","TLT","Ishares  20-Year Bond"
"T-Mobile US Cmn","2017-03-31T00:00:00","TMUS","T-Mobile US Cmn"
"T-Mobile 5.5 Pfd A","2017-03-31T00:00:00","TMUSP","T-Mobile 5.5 Pfd A"
"Telenav Inc","2017-03-31T00:00:00","TNAV","Telenav Inc"
"Tandem Diabetes Care","2017-03-31T00:00:00","TNDM","Tandem Diabetes Care"
"Tangoe Inc","2017-03-13T00:00:00","TNGO","Tangoe Inc"
"Tonix Pharm Hldg Cmn","2017-03-31T00:00:00","TNXP","Tonix Pharm Hldg Cmn"
"Top Ships Inc","2017-03-31T00:00:00","TOPS","Top Ships Inc"
"Tor Minerals Intl","2017-03-31T00:00:00","TORM","Tor Minerals Intl"
"Tuniu Corporatio Ads","2017-03-31T00:00:00","TOUR","Tuniu Corporatio Ads"
"Towne Bank","2017-03-31T00:00:00","TOWN","Towne Bank"
"Tpi Composites Inc Cmn","2017-03-31T00:00:00","TPIC","Tpi Composites Inc Cmn"
"Tapimmune Inc","2017-03-31T00:00:00","TPIV","Tapimmune Inc"
"Proshres Ultrpro QQQ","2017-03-31T00:00:00","TQQQ","Proshres Ultrpro QQQ"
"Two River Bncrp","2017-03-31T00:00:00","TRCB","Two River Bncrp"
"Torchlight Energy","2017-03-31T00:00:00","TRCH","Torchlight Energy"
"Lendingtree Inc","2017-03-31T00:00:00","TREE","Lendingtree Inc"
"Tabula Rasa Healthcare Inc","2017-03-31T00:00:00","TRHC","Tabula Rasa Healthcare Inc"
"Trinity Bio ADR","2017-03-31T00:00:00","TRIB","Trinity Bio ADR"
"Trillium Therapeutic","2017-03-31T00:00:00","TRIL","Trillium Therapeutic"
"Tripadvisor Inc","2017-03-31T00:00:00","TRIP","Tripadvisor Inc"
"Trimble Navigation","2017-03-31T00:00:00","TRMB","Trimble Navigation"
"Trustmark Corp","2017-03-31T00:00:00","TRMK","Trustmark Corp"
"Tronc Inc","2017-03-31T00:00:00","TRNC","Tronc Inc"
"Transcat Inc","2017-03-31T00:00:00","TRNS","Transcat Inc"
"Trovagene Inc","2017-03-31T00:00:00","TROV","Trovagene Inc"
"Trovagene Inc. Unit","2017-03-31T00:00:00","TROVU","Trovagene Inc. Unit"
"Trovagene In Warrant","2017-03-31T00:00:00","TROVW","Trovagene In Warrant"
"T Rowe Price Group","2017-03-31T00:00:00","TROW","T Rowe Price Group"
"Therapix Biosciences Ltd","2017-03-31T00:00:00","TRPX","Therapix Biosciences Ltd"
"Trimas Corporation","2017-03-31T00:00:00","TRS","Trimas Corporation"
"Trustco Bank Corp NY","2017-03-31T00:00:00","TRST","Trustco Bank Corp NY"
"Truecar Inc Cmn","2017-03-31T00:00:00","TRUE","Truecar Inc Cmn"
"Trupanion Inc","2017-03-31T00:00:00","TRUP","Trupanion Inc"
"Trivago Nv","2017-03-31T00:00:00","TRVG","Trivago Nv"
"Trevena Inc","2017-03-31T00:00:00","TRVN","Trevena Inc"
"Timberland Bancorp","2017-03-31T00:00:00","TSBK","Timberland Bancorp"
"Tristate Capital Hld","2017-03-31T00:00:00","TSC","Tristate Capital Hld"
"Tractor Supply Co","2017-03-31T00:00:00","TSCO","Tractor Supply Co"
"Tower Semiconductor","2017-03-31T00:00:00","TSEM","Tower Semiconductor"
"Tesla Inc","2017-03-31T00:00:00","TSLA","Tesla Inc"
"T S R Inc","2017-03-31T00:00:00","TSRI","T S R Inc"
"Tesaro Inc","2017-03-31T00:00:00","TSRO","Tesaro Inc"
"Thestreet Inc","2017-03-31T00:00:00","TST","Thestreet Inc"
"Trade Desk Inc","2017-03-31T00:00:00","TTD","Trade Desk Inc"
"Teletech Hldgs","2017-03-31T00:00:00","TTEC","Teletech Hldgs"
"Tetra Tech Inc","2017-03-31T00:00:00","TTEK","Tetra Tech Inc"
"Techtarget Inc","2017-03-31T00:00:00","TTGT","Techtarget Inc"
"TTM Technologies I","2017-03-31T00:00:00","TTMI","TTM Technologies I"
"Titan Pharma Cmn","2017-03-31T00:00:00","TTNP","Titan Pharma Cmn"
"T2 Biosystems CS","2017-03-31T00:00:00","TTOO","T2 Biosystems CS"
"Tetraphase Pharmaceu","2017-03-31T00:00:00","TTPH","Tetraphase Pharmaceu"
"Tile Shop Hldgs Cmn","2017-03-31T00:00:00","TTS","Tile Shop Hldgs Cmn"
"Take-Two Interacti","2017-03-31T00:00:00","TTWO","Take-Two Interacti"
"Tuesday Morning Co","2017-03-31T00:00:00","TUES","Tuesday Morning Co"
"180 Degree Capital Corp.","2017-03-31T00:00:00","TURN","180 Degree Capital Corp."
"First TR Alpdex ETF","2017-03-31T00:00:00","TUSA","First TR Alpdex ETF"
"Mammoth Energy Services Inc","2017-03-31T00:00:00","TUSK","Mammoth Energy Services Inc"
"Tuttle Tct Mg Mlt","2017-03-31T00:00:00","TUTI","Tuttle Tct Mg Mlt"
"Tuttle Tct MGT US Cr","2017-03-31T00:00:00","TUTT","Tuttle Tct MGT US Cr"
"Terravia Hldgs Inc","2017-03-31T00:00:00","TVIA","Terravia Hldgs Inc"
"VS 2X VIX Short Term","2017-03-31T00:00:00","TVIX","VS 2X VIX Short Term"
"VS 2X VIX Mid Term","2017-03-31T00:00:00","TVIZ","VS 2X VIX Mid Term"
"Tivity Health","2017-03-31T00:00:00","TVTY","Tivity Health"
"Twin Disc Inc","2017-03-31T00:00:00","TWIN","Twin Disc Inc"
"Trans World Entert","2017-03-31T00:00:00","TWMC","Trans World Entert"
"Hostess Brands Inc","2017-03-31T00:00:00","TWNK","Hostess Brands Inc"
"Gores Holdings Warr","2017-03-31T00:00:00","TWNKW","Gores Holdings Warr"
"2U Inc Cmn Stk","2017-03-31T00:00:00","TWOU","2U Inc Cmn Stk"
"Texas Instruments","2017-03-31T00:00:00","TXN","Texas Instruments"
"Texas Roadhouse Inc","2017-03-31T00:00:00","TXRH","Texas Roadhouse Inc"
"Shineco Inc","2017-03-31T00:00:00","TYHT","Shineco Inc"
"Monotype Imag. Hold.","2017-03-31T00:00:00","TYPE","Monotype Imag. Hold."
"Travelzoo Inc","2017-03-31T00:00:00","TZOO","Travelzoo Inc"
"Ishares MSCI UAE Cap","2017-03-31T00:00:00","UAE","Ishares MSCI UAE Cap"
"United Bncp Inc","2017-03-31T00:00:00","UBCP","United Bncp Inc"
"United Security Bcsh","2017-03-31T00:00:00","UBFO","United Security Bcsh"
"Proshr Ult Nq Bio","2017-03-31T00:00:00","UBIO","Proshr Ult Nq Bio"
"Wisdmtree W Un Bnd","2017-03-23T00:00:00","UBND","Wisdmtree W Un Bnd"
"United Fin Bncp New","2017-03-31T00:00:00","UBNK","United Fin Bncp New"
"Ubiquiti Networks I","2017-03-31T00:00:00","UBNT","Ubiquiti Networks I"
"United Bancshares","2017-03-31T00:00:00","UBOH","United Bancshares"
"Union Bankshares Cp","2017-03-31T00:00:00","UBSH","Union Bankshares Cp"
"United Bkshs Inc","2017-03-31T00:00:00","UBSI","United Bkshs Inc"
"United Community Ban","2017-03-31T00:00:00","UCBA","United Community Ban"
"United Comm Banks","2017-03-31T00:00:00","UCBI","United Comm Banks"
"United Community Fnl","2017-03-31T00:00:00","UCFC","United Community Fnl"
"Ultra Clean Holdings","2017-03-31T00:00:00","UCTT","Ultra Clean Holdings"
"Legg Mason US Div Cr","2017-03-17T00:00:00","UDBI","Legg Mason US Div Cr"
"Universal Elect In","2017-03-31T00:00:00","UEIC","Universal Elect In"
"Net 1 Ueps Techs Inc","2017-03-31T00:00:00","UEPS","Net 1 Ueps Techs Inc"
"United Fire Group I","2017-03-31T00:00:00","UFCS","United Fire Group I"
"Universal Forest Prd","2017-03-31T00:00:00","UFPI","Universal Forest Prd"
"U F P Tech Inc","2017-03-31T00:00:00","UFPT","U F P Tech Inc"
"United Guardian Inc","2017-03-31T00:00:00","UG","United Guardian Inc"
"VS 3X Gold","2017-03-31T00:00:00","UGLD","VS 3X Gold"
"A M E R C  O","2017-03-31T00:00:00","UHAL","A M E R C  O"
"United Insurance Hld","2017-03-31T00:00:00","UIHC","United Insurance Hld"
"Ultralife Corp","2017-03-31T00:00:00","ULBI","Ultralife Corp"
"Universal Logis Hldg","2017-03-31T00:00:00","ULH","Universal Logis Hldg"
"Ulta Salon Cosmetic","2017-03-31T00:00:00","ULTA","Ulta Salon Cosmetic"
"Ultimate Software","2017-03-31T00:00:00","ULTI","Ultimate Software"
"Ump Financial Corp","2017-03-31T00:00:00","UMBF","Ump Financial Corp"
"Umpqua Holdings Corp","2017-03-31T00:00:00","UMPQ","Umpqua Holdings Corp"
"Unico American Cp","2017-03-31T00:00:00","UNAM","Unico American Cp"
"Union Bankshares Inc","2017-03-31T00:00:00","UNB","Union Bankshares Inc"
"United Nat Foods I","2017-03-31T00:00:00","UNFI","United Nat Foods I"
"Unilife Corporation","2017-03-31T00:00:00","UNIS","Unilife Corporation"
"Uniti Group Inc","2017-03-31T00:00:00","UNIT","Uniti Group Inc"
"Unity Bancorp Inc","2017-03-31T00:00:00","UNTY","Unity Bancorp Inc"
"Uni-Pixel Inc","2017-03-31T00:00:00","UNXL","Uni-Pixel Inc"
"Upland Software Inc","2017-03-31T00:00:00","UPLD","Upland Software Inc"
"Urban Outfitters Inc","2017-03-31T00:00:00","URBN","Urban Outfitters Inc"
"Uranium Resources","2017-03-31T00:00:00","URRE","Uranium Resources"
"U S A Truck Inc","2017-03-31T00:00:00","USAK","U S A Truck Inc"
"Universal Stainles","2017-03-31T00:00:00","USAP","Universal Stainles"
"USA Technologies Inc","2017-03-31T00:00:00","USAT","USA Technologies Inc"
"USA Technologies Pfd","2017-03-27T00:00:00","USATP","USA Technologies Pfd"
"U S Concrete Inc","2017-03-31T00:00:00","USCR","U S Concrete Inc"
"U S Energy Corp","2017-03-31T00:00:00","USEG","U S Energy Corp"
"PS Russell 1000 Low Beta Equal Weight","2017-03-31T00:00:00","USLB","PS Russell 1000 Low Beta Equal Weight"
"U S Lime & Mineral","2017-03-31T00:00:00","USLM","U S Lime & Mineral"
"VS 3X Silver","2017-03-31T00:00:00","USLV","VS 3X Silver"
"Ultratech Inc","2017-03-31T00:00:00","UTEK","Ultratech Inc"
"United Therapeutic","2017-03-31T00:00:00","UTHR","United Therapeutic"
"Utah Medical Prod","2017-03-31T00:00:00","UTMD","Utah Medical Prod"
"Utstarcom Holdings C","2017-03-31T00:00:00","UTSI","Utstarcom Holdings C"
"Univest Corp of Penn","2017-03-31T00:00:00","UVSP","Univest Corp of Penn"
"Value Line Inc","2017-03-31T00:00:00","VALU","Value Line Inc"
"Validea Market Legen","2017-03-31T00:00:00","VALX","Validea Market Legen"
"Village Bank & Trust","2017-03-31T00:00:00","VBFC","Village Bank & Trust"
"Vbi Vaccines Inc CS","2017-03-31T00:00:00","VBIV","Vbi Vaccines Inc CS"
"Vascular Biogen. Ord","2017-03-31T00:00:00","VBLT","Vascular Biogen. Ord"
"ETF Sr Slt Vd Cr Bd","2017-03-31T00:00:00","VBND","ETF Sr Slt Vd Cr Bd"
"Veritex Holdings Cmn","2017-03-31T00:00:00","VBTX","Veritex Holdings Cmn"
"Vericel Corproation","2017-03-31T00:00:00","VCEL","Vericel Corproation"
"Vanguard Interm Corp","2017-03-31T00:00:00","VCIT","Vanguard Interm Corp"
"Vanguard Lng Tm Corp","2017-03-31T00:00:00","VCLT","Vanguard Lng Tm Corp"
"Vanguard Sht Tm Cor","2017-03-31T00:00:00","VCSH","Vanguard Sht Tm Cor"
"Veracyte Inc","2017-03-31T00:00:00","VCYT","Veracyte Inc"
"Vasco Data Security","2017-03-31T00:00:00","VDSI","Vasco Data Security"
"Videocon D2H Ltd Ads","2017-03-31T00:00:00","VDTH","Videocon D2H Ltd Ads"
"Veeco Instrument","2017-03-31T00:00:00","VECO","Veeco Instrument"
"Vanguard Int Gov","2017-03-31T00:00:00","VGIT","Vanguard Int Gov"
"Vanguard Long Gov","2017-03-31T00:00:00","VGLT","Vanguard Long Gov"
"Vanguard Sh Term Gov","2017-03-31T00:00:00","VGSH","Vanguard Sh Term Gov"
"Viacom Inc Cl A","2017-03-31T00:00:00","VIA","Viacom Inc Cl A"
"Viacom Inc Cl B","2017-03-31T00:00:00","VIAB","Viacom Inc Cl B"
"Viavi Solutions Cmn","2017-03-31T00:00:00","VIAV","Viavi Solutions Cmn"
"Vical Incorporated","2017-03-31T00:00:00","VICL","Vical Incorporated"
"Vicor Cp","2017-03-31T00:00:00","VICR","Vicor Cp"
"Vident Intl Eqty Fnd","2017-03-31T00:00:00","VIDI","Vident Intl Eqty Fnd"
"Van Int Div App ETF","2017-03-31T00:00:00","VIGI","Van Int Div App ETF"
"VS VIX Short Term","2017-03-31T00:00:00","VIIX","VS VIX Short Term"
"VS VIX Mid Term","2017-03-31T00:00:00","VIIZ","VS VIX Mid Term"
"Vimpelcom Ltd Ads","2017-03-30T00:00:00","VIP","Vimpelcom Ltd Ads"
"Virco MFG Cp","2017-03-31T00:00:00","VIRC","Virco MFG Cp"
"Virtu Financial Cm A","2017-03-31T00:00:00","VIRT","Virtu Financial Cm A"
"Visionchina Media I","2017-03-06T00:00:00","VISN","Visionchina Media I"
"Viveve Medical","2017-03-31T00:00:00","VIVE","Viveve Medical"
"Meridian Bioscience","2017-03-31T00:00:00","VIVO","Meridian Bioscience"
"Viking Thera Cmn","2017-03-31T00:00:00","VKTX","Viking Thera Cmn"
"Viking Theraptcs Wts","2017-03-31T00:00:00","VKTXW","Viking Theraptcs Wts"
"Village Super Mkt","2017-03-31T00:00:00","VLGEA","Village Super Mkt"
"Valeritas Holdings Inc","2017-03-31T00:00:00","VLRX","Valeritas Holdings Inc"
"Vanguard Mortg Bckd","2017-03-31T00:00:00","VMBS","Vanguard Mortg Bckd"
"Vanda Pharmaceutical","2017-03-31T00:00:00","VNDA","Vanda Pharmaceutical"
"21Vianet Group Inc","2017-03-31T00:00:00","VNET","21Vianet Group Inc"
"Viper Energy LP Cmn","2017-03-31T00:00:00","VNOM","Viper Energy LP Cmn"
"Vanguard Glb Exus Re","2017-03-31T00:00:00","VNQI","Vanguard Glb Exus Re"
"Vodafone Grp Plc Ads","2017-03-31T00:00:00","VOD","Vodafone Grp Plc Ads"
"Vanguard Russell1000","2017-03-31T00:00:00","VONE","Vanguard Russell1000"
"Vangrd Russl 1000 Gr","2017-03-31T00:00:00","VONG","Vangrd Russl 1000 Gr"
"Vangrd Russl 1000Val","2017-03-31T00:00:00","VONV","Vangrd Russl 1000Val"
"Voxx Intl Corp","2017-03-31T00:00:00","VOXX","Voxx Intl Corp"
"Vera Bradley","2017-03-31T00:00:00","VRA","Vera Bradley"
"Viewray Inc Cm ST","2017-03-31T00:00:00","VRAY","Viewray Inc Cm ST"
"Varex Imaging Corp","2017-03-31T00:00:00","VREX","Varex Imaging Corp"
"Powershares Variable Rate Investment Grade Port","2017-03-31T00:00:00","VRIG","Powershares Variable Rate Investment Grade Port"
"Vermillion Inc","2017-03-31T00:00:00","VRML","Vermillion Inc"
"Varonis Systems Inc","2017-03-31T00:00:00","VRNS","Varonis Systems Inc"
"Verint Systems Inc","2017-03-31T00:00:00","VRNT","Verint Systems Inc"
"Verisk Analytics Inc","2017-03-31T00:00:00","VRSK","Verisk Analytics Inc"
"Verisign Inc","2017-03-31T00:00:00","VRSN","Verisign Inc"
"Vestin Realty Mtge","2017-03-29T00:00:00","VRTB","Vestin Realty Mtge"
"Virtus Inv Prts","2017-03-31T00:00:00","VRTS","Virtus Inv Prts"
"Virtus Investment Partners Inc Mandatory Pfd Con","2017-03-31T00:00:00","VRTSP","Virtus Investment Partners Inc Mandatory Pfd Con"
"Virtusa Corporation","2017-03-31T00:00:00","VRTU","Virtusa Corporation"
"Vertex Pharmaceutic","2017-03-31T00:00:00","VRTX","Vertex Pharmaceutic"
"Versartis Inc Cmn","2017-03-31T00:00:00","VSAR","Versartis Inc Cmn"
"Viasat Inc","2017-03-31T00:00:00","VSAT","Viasat Inc"
"V S E Cp","2017-03-31T00:00:00","VSEC","V S E Cp"
"Verastem Inc","2017-03-31T00:00:00","VSTM","Verastem Inc"
"Vistagen Therap. Com","2017-03-31T00:00:00","VTGN","Vistagen Therap. Com"
"Vanguard Russell3000","2017-03-31T00:00:00","VTHR","Vanguard Russell3000"
"Vanguard Shtm Infpro","2017-03-31T00:00:00","VTIP","Vanguard Shtm Infpro"
"Vital Therapies Inc","2017-03-31T00:00:00","VTL","Vital Therapies Inc"
"Vertex Energy Cmn","2017-03-31T00:00:00","VTNR","Vertex Energy Cmn"
"Vtv Theraptcs Cl A","2017-03-31T00:00:00","VTVT","Vtv Theraptcs Cl A"
"Vangrd Rusll 2000 Gr","2017-03-31T00:00:00","VTWG","Vangrd Rusll 2000 Gr"
"Vanguard Russell2000","2017-03-31T00:00:00","VTWO","Vanguard Russell2000"
"Vangrd Rusll 2000 Va","2017-03-31T00:00:00","VTWV","Vangrd Rusll 2000 Va"
"Vident Core US Eqty","2017-03-31T00:00:00","VUSE","Vident Core US Eqty"
"Vuzix Corp Cmn Stk","2017-03-31T00:00:00","VUZI","Vuzix Corp Cmn Stk"
"Vivopower International Plc Ordinary Shares","2017-03-31T00:00:00","VVPR","Vivopower International Plc Ordinary Shares"
"Vivus Inc","2017-03-31T00:00:00","VVUS","Vivus Inc"
"Vanguard EM Gov Bnd","2017-03-31T00:00:00","VWOB","Vanguard EM Gov Bnd"
"Vwr Corporation Cmn","2017-03-31T00:00:00","VWR","Vwr Corporation Cmn"
"Vngrd Tl Intl ST ETF","2017-03-31T00:00:00","VXUS","Vngrd Tl Intl ST ETF"
"Voyager Therapeut Cmn","2017-03-31T00:00:00","VYGR","Voyager Therapeut Cmn"
"Van Int Hi Div Yld","2017-03-31T00:00:00","VYMI","Van Int Hi Div Yld"
"Westamerica Bancorp","2017-03-31T00:00:00","WABC","Westamerica Bancorp"
"Washington Federal","2017-03-31T00:00:00","WAFD","Washington Federal"
"Washington TR Bncorp","2017-03-31T00:00:00","WASH","Washington TR Bncorp"
"Energous Corp Cmn","2017-03-31T00:00:00","WATT","Energous Corp Cmn"
"Wayne Savings Bcsh","2017-03-29T00:00:00","WAYN","Wayne Savings Bcsh"
"Weibo Corp. Ads","2017-03-31T00:00:00","WB","Weibo Corp. Ads"
"Walgreens Boots Alliance","2017-03-31T00:00:00","WBA","Walgreens Boots Alliance"
"Westbury Bancorp","2017-03-31T00:00:00","WBB","Westbury Bancorp"
"Wolverine Bancorp","2017-03-31T00:00:00","WBKC","Wolverine Bancorp"
"Webmd Health Corp","2017-03-31T00:00:00","WBMD","Webmd Health Corp"
"Webster City Fed Bcp","2017-03-31T00:00:00","WCFB","Webster City Fed Bcp"
"Wecast Network Inc","2017-03-31T00:00:00","WCST","Wecast Network Inc"
"Western Digital Cp","2017-03-31T00:00:00","WDC","Western Digital Cp"
"W D 40 Co","2017-03-31T00:00:00","WDFC","W D 40 Co"
"Web.Com Group Inc","2017-03-31T00:00:00","WEB","Web.Com Group Inc"
"Wellesley Bncp Inc","2017-03-31T00:00:00","WEBK","Wellesley Bncp Inc"
"Wendys Company","2017-03-31T00:00:00","WEN","Wendys Company"
